level,list_-5.0,list_-4.5,list_-4.0,list_-3.5,list_-3.0,list_-2.5,list_-2.0,list_-1.5,list_-1.0,list_-0.5,list_0.0,list_0.5,list_1.0,list_1.5,list_2.0,list_2.5,list_3.0,list_3.5,list_4.0,list_4.5,list_5.0
563,5.92,4.8100000000000005,3.6999999999999993,2.59,1.8499999999999996,1.11,0.74,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.74,1.11,1.8499999999999996,2.59,3.6999999999999993,4.8100000000000005,5.92
564,5.76,4.68,3.5999999999999996,2.5199999999999996,1.7999999999999998,1.08,0.72,0.36,0.0,0.0,0.0,0.0,0.0,0.36,0.72,1.08,1.7999999999999998,2.5199999999999996,3.5999999999999996,4.68,5.76
565,5.6,4.549999999999999,3.5,2.4499999999999993,1.75,1.05,0.7,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.7,1.05,1.75,2.4499999999999993,3.5,4.549999999999999,5.6
566,5.4399999999999995,4.42,3.3999999999999995,2.38,1.6999999999999997,1.02,0.6799999999999999,0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.6799999999999999,1.02,1.6999999999999997,2.38,3.3999999999999995,4.42,5.4399999999999995
567,5.279999999999999,4.289999999999999,3.3,2.3099999999999996,1.65,0.9900000000000002,0.6599999999999999,0.32999999999999996,0.0,0.0,0.0,0.0,0.0,0.32999999999999996,0.6599999999999999,0.9900000000000002,1.65,2.3099999999999996,3.3,4.289999999999999,5.279999999999999
568,5.119999999999999,4.16,3.1999999999999993,2.2399999999999993,1.5999999999999996,0.96,0.6399999999999999,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.31999999999999995,0.6399999999999999,0.96,1.5999999999999996,2.2399999999999993,3.1999999999999993,4.16,5.119999999999999
569,4.959999999999999,4.029999999999999,3.0999999999999996,2.17,1.5499999999999998,0.9300000000000002,0.6199999999999999,0.30999999999999994,0.0,0.0,0.0,0.0,0.0,0.30999999999999994,0.6199999999999999,0.9300000000000002,1.5499999999999998,2.17,3.0999999999999996,4.029999999999999,4.959999999999999
570,4.799999999999999,3.9000000000000004,3.0,2.0999999999999996,1.5,0.8999999999999999,0.5999999999999999,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.5999999999999999,0.8999999999999999,1.5,2.0999999999999996,3.0,3.9000000000000004,4.799999999999999
571,4.640000000000001,3.7699999999999996,2.8999999999999995,2.0299999999999994,1.4499999999999997,0.8700000000000001,0.5800000000000001,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.29000000000000004,0.5800000000000001,0.8700000000000001,1.4499999999999997,2.0299999999999994,2.8999999999999995,3.7699999999999996,4.640000000000001
572,4.48,3.6400000000000006,2.8,1.959999999999999,1.4,0.8399999999999999,0.56,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.56,0.8399999999999999,1.4,1.959999999999999,2.8,3.6400000000000006,4.48
573,4.32,3.51,2.6999999999999993,1.8899999999999997,1.3499999999999996,0.81,0.54,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.54,0.81,1.3499999999999996,1.8899999999999997,2.6999999999999993,3.51,4.32
574,4.16,3.379999999999999,2.5999999999999996,1.8199999999999994,1.2999999999999998,0.7800000000000002,0.52,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.52,0.7800000000000002,1.2999999999999998,1.8199999999999994,2.5999999999999996,3.379999999999999,4.16
575,4.0,3.25,2.5,1.7499999999999991,1.25,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,1.25,1.7499999999999991,2.5,3.25,4.0
576,3.84,3.119999999999999,2.3999999999999995,1.6799999999999997,1.1999999999999997,0.7200000000000002,0.48,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.48,0.7200000000000002,1.1999999999999997,1.6799999999999997,2.3999999999999995,3.119999999999999,3.84
577,3.6799999999999997,2.99,2.3,1.6099999999999994,1.15,0.69,0.45999999999999996,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.45999999999999996,0.69,1.15,1.6099999999999994,2.3,2.99,3.6799999999999997
578,3.5199999999999996,2.8599999999999994,2.1999999999999993,1.5399999999999991,1.0999999999999996,0.6600000000000001,0.43999999999999995,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.21999999999999997,0.43999999999999995,0.6600000000000001,1.0999999999999996,1.5399999999999991,2.1999999999999993,2.8599999999999994,3.5199999999999996
579,3.3599999999999994,2.7300000000000004,2.0999999999999996,1.4699999999999998,1.0499999999999998,0.6299999999999999,0.41999999999999993,0.20999999999999996,0.0,0.0,0.0,0.0,0.0,0.20999999999999996,0.41999999999999993,0.6299999999999999,1.0499999999999998,1.4699999999999998,2.0999999999999996,2.7300000000000004,3.3599999999999994
580,3.1999999999999993,2.5999999999999996,2.0,1.3999999999999995,1.0,0.6000000000000001,0.3999999999999999,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.3999999999999999,0.6000000000000001,1.0,1.3999999999999995,2.0,2.5999999999999996,3.1999999999999993
581,3.039999999999999,2.469999999999999,1.9000000000000004,1.3299999999999992,0.9500000000000002,0.5700000000000003,0.3799999999999999,0.18999999999999995,0.0,0.0,0.0,0.0,0.0,0.18999999999999995,0.3799999999999999,0.5700000000000003,0.9500000000000002,1.3299999999999992,1.9000000000000004,2.469999999999999,3.039999999999999
582,2.879999999999999,2.34,1.799999999999999,1.2599999999999998,0.8999999999999995,0.54,0.3599999999999999,0.17999999999999994,0.0,0.0,0.0,0.0,0.0,0.17999999999999994,0.3599999999999999,0.54,0.8999999999999995,1.2599999999999998,1.799999999999999,2.34,2.879999999999999
583,2.719999999999999,2.209999999999999,1.6999999999999993,1.1899999999999995,0.8499999999999996,0.5100000000000002,0.33999999999999986,0.16999999999999993,0.0,0.0,0.0,0.0,0.0,0.16999999999999993,0.33999999999999986,0.5100000000000002,0.8499999999999996,1.1899999999999995,1.6999999999999993,2.209999999999999,2.719999999999999
584,2.5600000000000005,2.08,1.5999999999999996,1.1199999999999992,0.7999999999999998,0.48,0.32000000000000006,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.16000000000000003,0.32000000000000006,0.48,0.7999999999999998,1.1199999999999992,1.5999999999999996,2.08,2.5600000000000005
585,2.4000000000000004,1.9499999999999993,1.5,1.0499999999999998,0.75,0.4500000000000002,0.30000000000000004,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.30000000000000004,0.4500000000000002,0.75,1.0499999999999998,1.5,1.9499999999999993,2.4000000000000004
586,2.24,1.8200000000000003,1.4000000000000004,0.9799999999999995,0.7000000000000002,0.41999999999999993,0.28,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.28,0.41999999999999993,0.7000000000000002,0.9799999999999995,1.4000000000000004,1.8200000000000003,2.24
587,2.08,1.6899999999999995,1.299999999999999,0.9099999999999993,0.6499999999999995,0.3900000000000001,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.26,0.3900000000000001,0.6499999999999995,0.9099999999999993,1.299999999999999,1.6899999999999995,2.08
588,1.92,1.5599999999999987,1.1999999999999993,0.8399999999999999,0.5999999999999996,0.3600000000000003,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.24,0.3600000000000003,0.5999999999999996,0.8399999999999999,1.1999999999999993,1.5599999999999987,1.92
589,1.7599999999999998,1.4299999999999997,1.0999999999999996,0.7699999999999996,0.5499999999999998,0.33000000000000007,0.21999999999999997,0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0.10999999999999999,0.21999999999999997,0.33000000000000007,0.5499999999999998,0.7699999999999996,1.0999999999999996,1.4299999999999997,1.7599999999999998
590,1.5999999999999996,1.299999999999999,1.0,0.6999999999999993,0.5,0.30000000000000027,0.19999999999999996,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.19999999999999996,0.30000000000000027,0.5,0.6999999999999993,1.0,1.299999999999999,1.5999999999999996
591,1.4399999999999995,1.17,0.9000000000000004,0.629999999999999,0.4500000000000002,0.27,0.17999999999999994,0.08999999999999997,0.0,0.0,0.0,0.0,0.0,0.08999999999999997,0.17999999999999994,0.27,0.4500000000000002,0.629999999999999,0.9000000000000004,1.17,1.4399999999999995
592,1.2799999999999994,1.0399999999999991,0.7999999999999989,0.5599999999999996,0.39999999999999947,0.2400000000000002,0.15999999999999992,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.07999999999999996,0.15999999999999992,0.2400000000000002,0.39999999999999947,0.5599999999999996,0.7999999999999989,1.0399999999999991,1.2799999999999994
593,1.1199999999999992,0.9100000000000001,0.6999999999999993,0.4899999999999993,0.34999999999999964,0.20999999999999996,0.1399999999999999,0.06999999999999995,0.0,0.0,0.0,0.0,0.0,0.06999999999999995,0.1399999999999999,0.20999999999999996,0.34999999999999964,0.4899999999999993,0.6999999999999993,0.9100000000000001,1.1199999999999992
594,0.9599999999999991,0.7799999999999994,0.5999999999999996,0.41999999999999904,0.2999999999999998,0.18000000000000016,0.11999999999999988,0.05999999999999994,0.0,0.0,0.0,0.0,0.0,0.05999999999999994,0.11999999999999988,0.18000000000000016,0.2999999999999998,0.41999999999999904,0.5999999999999996,0.7799999999999994,0.9599999999999991
595,0.7999999999999989,0.6500000000000004,0.5,0.34999999999999964,0.25,0.1499999999999999,0.09999999999999987,0.04999999999999993,0.0,0.0,0.0,0.0,0.0,0.04999999999999993,0.09999999999999987,0.1499999999999999,0.25,0.34999999999999964,0.5,0.6500000000000004,0.7999999999999989
596,0.6400000000000006,0.5199999999999996,0.3999999999999986,0.27999999999999936,0.1999999999999993,0.1200000000000001,0.08000000000000007,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.08000000000000007,0.1200000000000001,0.1999999999999993,0.27999999999999936,0.3999999999999986,0.5199999999999996,0.6400000000000006
597,0.4800000000000004,0.3899999999999988,0.29999999999999893,0.20999999999999908,0.14999999999999947,0.0900000000000003,0.06000000000000005,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.030000000000000027,0.06000000000000005,0.0900000000000003,0.14999999999999947,0.20999999999999908,0.29999999999999893,0.3899999999999988,0.4800000000000004
598,0.3200000000000003,0.2599999999999998,0.1999999999999993,0.13999999999999968,0.09999999999999964,0.06000000000000005,0.040000000000000036,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.040000000000000036,0.06000000000000005,0.09999999999999964,0.13999999999999968,0.1999999999999993,0.2599999999999998,0.3200000000000003
599,0.16000000000000014,0.129999999999999,0.09999999999999964,0.0699999999999994,0.04999999999999982,0.03000000000000025,0.020000000000000018,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.020000000000000018,0.03000000000000025,0.04999999999999982,0.0699999999999994,0.09999999999999964,0.129999999999999,0.16000000000000014
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
